Provincia,Partido,Localidad,ADSL,CableModem,Dial Up,Fibra Optica,Otras conexiones,Satelital,WIMAX,Wireless,Total general,Poblacion,Telefonia Fija,Latitud,Longitud
MISIONES,Guaraní,Fracrán,0,0,0,0,0,0,0,131,131,471,--,-26.740151400562,-54.3000439575816
MISIONES,Guaraní,San Vicente,0,0,0,2265,20,0,0,1036,3321,21068,SI,-26.9953791755128,-54.4834965149084
MISIONES,Iguazú,Esperanza,728,2000,0,1,0,0,0,100,2829,15204,SI,-26.0232970897792,-54.6125092333468
MISIONES,Iguazú,Libertad,339,0,0,0,0,0,0,0,339,5765,SI,-25.9216713372731,-54.5821209872029
MISIONES,Iguazú,Puerto Iguazú,1065,519,0,6489,0,3,0,0,8076,41062,SI,-25.6010431152667,-54.576736880982
MISIONES,Iguazú,Wanda,784,0,0,1,0,3,0,0,788,13901,SI,-25.9713257064178,-54.5610255460819
MISIONES,Leandro N. Alem,Almafuerte,0,0,0,0,1,0,0,2,3,297,--,-27.5062138362368,-55.4018892063726
MISIONES,Leandro N. Alem,Arroyo del Medio,0,0,0,0,0,0,0,2,2,350,--,-27.698002675484,-55.4064788856063
MISIONES,Leandro N. Alem,Caá - Yarí,0,0,0,0,0,0,0,1,1,122,--,-27.4807844367608,-55.2992348104351
MISIONES,Leandro N. Alem,Cerro Azul,0,314,0,10,15,2,0,131,472,3049,SI,-27.6310347455951,-55.4938681670811
MISIONES,Leandro N. Alem,Dos Arroyos,0,0,0,2,0,0,0,0,2,233,SI,-27.694171423305,-55.2587801693628
MISIONES,Leandro N. Alem,Gobernador López,0,0,0,0,20,0,0,0,20,1010,SI,-27.6615245708492,-55.2124455595203
MISIONES,Leandro N. Alem,Leandro N. Alem,1019,3515,0,2,127,0,0,0,4663,23339,SI,-27.601867604082,-55.3264659218849
MISIONES,Leandro N. Alem,Olegario V. Andrade,0,0,0,0,0,0,0,7,7,441,--,-27.5658220357689,-55.5017254277441
MISIONES,Leandro N. Alem,Villa Libertad (Municipio Leandro N. Alem),0,60,0,0,0,0,0,0,60,918,--,-27.5583422242545,-55.3160862221368
MISIONES,Libertador Grl. San Martín,Capioví,276,487,0,0,6,1,0,402,1172,3495,SI,-26.9292033223206,-55.0569367980451
MISIONES,Libertador Grl. San Martín,El Alcázar,0,0,0,0,0,1,0,0,1,3034,SI,-26.7102586382645,-54.8161444547822
MISIONES,Libertador Grl. San Martín,Garuhapé,73,657,0,0,6,1,0,38,775,5325,SI,-26.8186828823083,-54.9576120074303
MISIONES,Libertador Grl. San Martín,Puerto Leoni,0,0,0,0,0,0,0,238,238,1114,--,-26.9840910613646,-55.1694842635982
MISIONES,Libertador Grl. San Martín,Puerto Rico,3651,1390,0,0,59,0,0,65,5165,15995,SI,-26.8148524027618,-55.0240728847562
MISIONES,Libertador Grl. San Martín,Ruiz de Montoya,2,270,0,0,1,1,0,44,318,1672,SI,-26.9665882832067,-55.05758992095
MISIONES,Libertador Grl. San Martín,San Miguel,1,0,0,0,0,0,0,0,1,1486,--,-26.8533367010148,-54.8892924101276
MISIONES,Montecarlo,Caraguatay,0,0,0,0,20,0,0,0,20,1440,SI,-26.6563488324986,-54.7392272649556
MISIONES,Montecarlo,Montecarlo,1180,296,0,1127,480,0,0,0,3083,18827,SI,-26.5661764915312,-54.7614267394945
MISIONES,Montecarlo,Puerto Piray,340,0,0,0,20,2,0,0,362,7430,SI,-26.467494823767,-54.7136760762691
MISIONES,Montecarlo,Taruma,0,0,0,0,0,1,0,0,1,810,--,-26.7282097915611,-54.7278209571683
MISIONES,Oberá,Alberdi,0,0,0,23,0,0,0,2,25,759,SI,-27.3569655848168,-55.2326585711531
MISIONES,Oberá,Campo Ramón,0,324,0,12,15,1,0,0,352,1235,SI,-27.4522700869441,-55.0237352385306
MISIONES,Oberá,Campo Viera,0,0,0,1,0,0,0,0,1,7099,SI,-27.3310558767329,-55.0528548158544
MISIONES,Oberá,General Alvear,0,0,0,9,0,0,0,0,9,130,--,-27.4228667193793,-55.1702709710527
MISIONES,Oberá,Guaraní,5,0,0,22,0,0,0,0,27,2824,SI,-27.5203317456103,-55.161363476829
MISIONES,Oberá,Los Helechos,0,0,0,20,20,0,0,0,40,344,--,-27.5531853202103,-55.0778227687919
MISIONES,Oberá,Oberá,4867,385,0,2312,22,0,0,0,7586,63960,SI,-27.4816559378759,-55.1251546931471
MISIONES,Oberá,Panambí,0,0,0,21,0,0,0,0,21,700,SI,-27.7185151219435,-54.9183708210206
MISIONES,Oberá,Panambi Kilómetro 15,0,0,0,0,50,0,0,0,50,163,--,-27.7043305063396,-54.9664319816326
MISIONES,Oberá,Panambí Kilómetro 8,0,0,0,24,50,0,0,0,74,1422,--,-27.6631606292713,-54.9846517202885
MISIONES,Oberá,San Martín,0,0,0,7,0,0,0,0,7,815,SI,-27.4618128955547,-55.2783440740601
MISIONES,Oberá,Villa Bonita,0,24,0,12,0,0,0,0,36,1664,SI,-27.479699295829,-54.9639234038824
MISIONES,San Ignacio,Gobernador Roca,237,0,0,0,0,2,0,321,560,3007,SI,-27.1910170928285,-55.4682802860195
MISIONES,San Ignacio,Helvecia,0,0,0,0,0,0,0,50,50,273,--,-27.110525539393,-55.3438282986148
MISIONES,San Ignacio,Hipólito Yrigoyen,0,0,0,0,0,0,0,373,373,1271,--,-27.0900613258757,-55.2870716950334
MISIONES,San Ignacio,Jardín América,790,0,0,2227,0,0,0,2143,5160,22762,SI,-27.0410707861025,-55.2320858824009
MISIONES,San Ignacio,San Ignacio,586,0,0,0,0,1,0,1018,1605,7772,SI,-27.2573496537482,-55.5397360869442
MISIONES,San Ignacio,Santo Pipó,241,0,0,0,0,0,0,475,716,3109,SI,-27.1418557045843,-55.4074695445505
MISIONES,San Ignacio,Colonia Polana,0,0,0,0,0,0,0,26,26,109,--,-26.9810475025624,-55.3170685541177
MISIONES,San Ignacio,Corpus,0,0,0,0,0,0,0,652,652,2475,SI,-27.1278038790718,-55.5094179289212
MISIONES,San Ignacio,General Urquiza,0,0,0,0,0,0,0,83,83,372,--,-27.0988816811273,-55.3678169761144
MISIONES,San Ignacio,Oasis,0,0,0,0,0,0,0,183,183,821,--,-26.9708359693882,-55.2491782114283
MISIONES,San Ignacio,Roca Chica,0,0,0,0,0,0,0,221,221,667,--,-27.2143687134287,-55.4202789802254
MISIONES,San Javier,Florentino Ameghino,0,0,0,0,60,0,0,0,60,110,--,-27.6349575540286,-55.0877551421696
MISIONES,San Javier,Itacaruaré,0,95,0,0,0,0,0,0,95,1108,SI,-27.8655824463799,-55.2638525290793
MISIONES,San Javier,Mojón Grande,0,0,0,0,35,0,0,0,35,630,SI,-27.7077678291474,-55.1582021663854
MISIONES,San Javier,San Javier,0,1302,0,5,40,3,0,400,1750,9058,SI,-27.8653231566702,-55.1348376530446
MISIONES,San Pedro,Cruce Caballero,0,0,0,34,0,0,0,0,34,408,--,-26.5379470287742,-53.9437324956095
MISIONES,San Pedro,Paraíso,0,0,0,198,8,0,0,10,216,975,--,-26.6835663891035,-54.2050107484876
MISIONES,San Pedro,Piñalito Sur,0,0,0,26,0,0,0,2,28,107,--,-26.4160781340411,-53.8369134466205
MISIONES,San Pedro,San Pedro,0,849,0,864,0,0,0,865,2578,10397,SI,-26.6197903071037,-54.1146818942839
MISIONES,San Pedro,Tobuna,0,0,0,14,0,0,0,2,16,350,--,-26.4664417575785,-53.8919888142393
NEUQUEN,Aluminé,Aluminé,0,927,0,0,0,2,0,124,1053,4591,SI,-39.2395006622098,-70.9180131491474
NEUQUEN,Aluminé,Moquehue,1,0,0,0,0,1,0,193,195,270,--,-38.9431841513779,-71.3282934446594
NEUQUEN,Aluminé,Villa Pehuenia,3,0,1,0,0,3,0,676,683,700,SI,-38.88385673767,-71.1721341418285
NEUQUEN,Añelo,Añelo,0,3,0,366,0,14,0,353,736,2449,SI,-38.3514440221419,-68.7919715586172
NEUQUEN,Añelo,San Patricio del Chañar,0,824,0,1033,0,2,0,316,2175,6474,SI,-38.6257824069657,-68.2986456816821
NEUQUEN,Catan LilL,Las Coloradas,0,0,2,0,0,1,0,61,64,873,SI,-39.5578638822685,-70.5932894653763
NEUQUEN,Chos Malal,Chos Malal,435,0,8,290,8,4,92,385,1222,13092,SI,-37.3792566593514,-70.2723772223192
NEUQUEN,Chos Malal,Tricao Malal,0,0,0,0,0,0,0,70,70,533,SI,-37.0428490399834,-70.3347175778926
NEUQUEN,Collón Curá,Piedra del Águila,0,0,2,0,0,2,0,0,4,3669,SI,-40.0465538638606,-70.077319578901
NEUQUEN,Collón Curá,Santo Tomás,0,0,0,0,0,2,0,0,2,219,SI,-39.8218007278609,-70.1028884849476
NEUQUEN,Confluencia,Arroyito,0,0,0,0,0,0,0,22,22,90,--,-39.0743997961308,-68.5703350642529
NEUQUEN,Confluencia,Centenario,2121,2037,0,2844,0,7,0,590,7599,32928,SI,-38.8275777081112,-68.1532191639297
NEUQUEN,Confluencia,Cutral Có,4563,0,57,2,0,6,0,8182,12810,35465,--,-38.9366016135518,-69.2413390332884
NEUQUEN,Confluencia,El Chocón,0,0,0,0,0,2,0,220,222,426,--,-39.2589786425295,-68.8268723660918
NEUQUEN,Confluencia,Mari Menuco,0,0,0,0,0,0,0,100,100,82,--,-38.5383043330689,-68.557547832041
NEUQUEN,Confluencia,Neuquén,5684,65457,343,14636,347,39,2,2218,88726,231198,SI,-38.9492856796033,-68.0839057621977
NEUQUEN,Confluencia,Plaza Huincul,0,0,0,0,0,3,0,1413,1416,13172,--,-38.9290709532125,-69.2021594435231
NEUQUEN,Confluencia,Plottier,2357,2744,0,272,10,2,0,4213,9598,32390,SI,-38.9510561611213,-68.2478403865049
NEUQUEN,Confluencia,Senillosa,0,0,0,456,0,2,0,1398,1856,7542,SI,-39.0113034801537,-68.4333833911279
NEUQUEN,Confluencia,Villa El Chocón,0,0,1,0,6,0,0,215,222,707,SI,-39.2610101785628,-68.7842564223565
NEUQUEN,Confluencia,Vista Alegre Norte,176,0,0,330,0,0,0,10,516,895,SI,-38.7277123127679,-68.1721438862367
NEUQUEN,Confluencia,Vista Alegre Sur,120,0,0,325,0,1,0,0,446,1513,SI,-38.7715537254998,-68.1369187198489
NEUQUEN,Confluencia,11 de Octubre,32,0,0,418,0,0,0,0,450,236,SI,-38.878684024658,-68.1001707201744
NEUQUEN,Confluencia,Barrio Ruca Luhé,0,0,0,8,0,0,0,0,8,110,SI,-38.7543907123239,-68.1803399743279
NEUQUEN,Huiliches,Junín de los Andes,390,1814,2,1377,0,2,0,1373,4958,12621,SI,-39.9494720138355,-71.0703335609136
NEUQUEN,Lácar,San Martín de los Andes,7767,847,0,5036,0,5,0,796,14451,27956,SI,-40.1537600653137,-71.3550098619322
NEUQUEN,Lácar,Villa Lago Meliquina,17,0,0,9,0,0,0,327,353,105,SI,-40.3816875508143,-71.2616152793248
NEUQUEN,Loncopué,Chorriaca,0,0,0,0,0,2,0,60,62,403,--,-37.929624048638,-70.0562158162232
NEUQUEN,Loncopué,Loncopué,0,1116,2,0,0,6,0,95,1219,4877,SI,-38.0699432722928,-70.6124039046889
NEUQUEN,Los Lagos,Villa La Angostura,1447,0,9,0,9,1,0,236,1702,11063,SI,-40.7631760692681,-71.6451967512926
NEUQUEN,Los Lagos,Villa Traful,0,0,0,0,0,4,0,0,4,356,SI,-40.6515336234792,-71.4069733427812
NEUQUEN,Minas,Andacollo,150,0,2,1,0,2,0,135,290,2481,SI,-37.1814100578481,-70.6690765415839
NEUQUEN,Minas,Huinganco,0,0,1,0,0,1,0,40,42,733,SI,-37.162253742004,-70.6240350766311
NEUQUEN,Minas,Las Ovejas,0,0,0,0,0,0,0,56,56,1128,SI,-36.9881343331798,-70.7487001311443
NEUQUEN,Minas,Varvarco,0,0,0,0,0,0,0,20,20,445,--,-36.8575631715293,-70.6784177984494
NEUQUEN,Minas,Manzano Amargo,0,0,0,0,0,0,0,10,10,334,--,-36.7475538529054,-70.7652790008941
NEUQUEN,Ñorquín,Caviahué,0,0,1,0,0,3,0,179,183,607,SI,-37.8741211534774,-71.0537792468958
NEUQUEN,Ñorquín,Copahue,0,0,0,0,0,0,0,22,22,1,SI,-37.8191699254756,-71.0991107043764
NEUQUEN,Ñorquín,El Cholar,0,0,0,0,0,1,0,65,66,734,SI,-37.4408647694624,-70.6441818646861
NEUQUEN,Ñorquín,El Huecú,0,0,0,0,0,4,0,97,101,1391,SI,-37.6415832578483,-70.5790877358744
NEUQUEN,Ñorquín,Taquimilán,0,0,0,0,0,0,0,35,35,558,SI,-37.5169103878888,-70.2503863712688
NEUQUEN,Pehuenches,Barrancas,0,0,0,0,0,1,0,30,31,938,SI,-36.8247372962673,-69.9164782914754
NEUQUEN,Pehuenches,Buta Ranquil,0,0,0,0,0,3,0,0,3,2443,SI,-37.0507876062807,-69.873851086363
NEUQUEN,Pehuenches,Rincón de los Sauces,739,46,5,558,3,5,0,382,1738,18691,SI,-37.3899075901743,-68.9309943279283
NEUQUEN,Picún Leufú,Picún Leufú,0,0,0,0,0,1,0,301,302,3144,SI,-39.5191361709356,-69.2962673114558
NEUQUEN,Picunches,Bajada del Agrio,0,0,0,0,0,0,0,0,0,792,SI,-38.4079798578262,-70.0276785984599
NEUQUEN,Picunches,Las Lajas,0,0,2,0,0,1,0,0,3,4464,SI,-38.5292612011937,-70.3689502898328
NEUQUEN,Picunches,La Buitrera,0,0,0,0,0,1,0,0,1,432,--,-38.5574702395959,-70.3665560313021
NEUQUEN,Zapala,Mariano Moreno,35,0,1,0,0,2,0,17,55,2660,SI,-38.7642591265553,-70.0386669795207
NEUQUEN,Zapala,Zapala,3315,0,29,1435,29,1,0,2400,7209,32097,SI,-38.8961687323721,-70.0668545323772
NEUQUEN,Zapala,Los Catutos,0,0,0,0,0,0,0,27,27,229,--,-38.8384807985925,-70.1962106815081
RIO NEGRO,25 de Mayo,Aguada de Guerra,0,0,0,0,0,0,0,19,19,126,--,-41.0639017102391,-68.3843810353051
RIO NEGRO,25 de Mayo,Clemente Onelli,0,0,0,30,0,0,0,0,30,114,--,-41.2448350046555,-70.0342029410146
RIO NEGRO,25 de Mayo,Colan Conhue,0,0,0,0,0,1,0,0,1,76,SI,-40.6706084126156,-69.1112545579991
RIO NEGRO,25 de Mayo,El Caín,0,0,0,0,0,2,0,0,2,176,SI,-41.8182874251641,-68.0774152377244
RIO NEGRO,25 de Mayo,Ingeniero Jacobacci,245,0,3,460,0,2,0,610,1320,6261,SI,-41.3268134240327,-69.5441263890306
RIO NEGRO,25 de Mayo,Los Menucos,0,0,0,0,0,2,0,44,46,5187,--,-40.8451911426273,-68.0832025061279
RIO NEGRO,25 de Mayo,Maquinchao,0,0,0,0,0,5,0,179,184,2494,SI,-41.2475165638608,-68.7003410687453
RIO NEGRO,25 de Mayo,Pilquiniyeu,0,0,0,0,0,1,0,0,1,46,--,-41.9083865405739,-68.3424732450183
RIO NEGRO,9 de Julio,Comicó,0,0,0,0,0,2,0,0,2,82,--,-41.0632755118249,-67.5965600975269
RIO NEGRO,9 de Julio,Cona Niyeu,0,0,0,0,0,2,0,0,2,217,SI,-41.8812021704501,-66.9407404270844
RIO NEGRO,9 de Julio,Ministro Ramos Mexía,0,0,0,6,0,1,0,146,153,973,--,-40.5085400133825,-67.2619207148835
RIO NEGRO,9 de Julio,Prahuaniyeu,0,0,0,0,0,1,0,0,1,147,SI,-41.3591519247092,-67.9314763422669
RIO NEGRO,9 de Julio,Sierra Colorada,0,0,0,7,0,1,0,85,93,1542,--,-40.5850993527615,-67.7555445864448
RIO NEGRO,9 de Julio,Yaminué,0,0,0,0,0,0,0,2,2,92,--,-40.8429274507992,-67.1922500656909
RIO NEGRO,9 de Julio,Treneta,0,0,0,0,0,0,0,2,2,27,--,-40.8508277432449,-66.9816846927042
RIO NEGRO,Adolfo Alsina,El Cóndor,0,0,0,0,0,0,0,590,590,746,SI,-41.043074401021,-62.8212339732456
RIO NEGRO,Adolfo Alsina,Guardia Mitre,0,0,0,0,0,2,0,184,186,856,SI,-40.4302951883973,-63.6719140103256
RIO NEGRO,Adolfo Alsina,San Javier,0,0,0,0,0,1,0,211,212,530,SI,-40.7472509496074,-63.2646524967149
RIO NEGRO,Adolfo Alsina,Viedma,2610,1122,91,10701,92,5,0,479,15100,52789,SI,-40.8093232712389,-62.9853203682712
RIO NEGRO,Avellaneda,Chimpay,0,0,0,14,0,3,0,0,17,4025,--,-39.1651527318617,-66.1447069274027
RIO NEGRO,Avellaneda,Choele Choel,486,1720,1,205,0,2,0,19,2433,10146,SI,-39.2884543350453,-65.663280823108
RIO NEGRO,Avellaneda,Coronel Belisle,0,0,0,189,0,1,0,5,195,1764,SI,-39.1858299915745,-65.9563191181266
RIO NEGRO,Avellaneda,Darwin,0,0,0,141,0,1,0,1,143,1148,--,-39.2026912901608,-65.7409172296959
RIO NEGRO,Avellaneda,Lamarque,0,1616,1,13,0,1,0,30,1661,7686,SI,-39.4232652920959,-65.7014504976777
RIO NEGRO,Avellaneda,Luis Beltrán,0,1407,1,203,0,2,0,46,1659,5603,SI,-39.3088800984468,-65.7648714193881
RIO NEGRO,Avellaneda,Pomona,0,194,0,0,0,5,0,2,201,737,--,-39.4841604573414,-65.6124600513947
RIO NEGRO,Bariloche,El Bolsón,3231,0,0,1400,0,2,0,979,5612,17061,SI,-41.9804859657332,-71.5336172136647
RIO NEGRO,Bariloche,Rio Villegas,0,0,0,0,0,7,0,0,7,75,SI,-41.5822159155763,-71.5012934002795
RIO NEGRO,Bariloche,San Carlos de Bariloche,15034,2454,212,12990,15215,4,0,2196,48105,109305,SI,-41.1369282850916,-71.2990645403113
RIO NEGRO,Bariloche,Villa Catedral,133,0,0,0,0,0,0,0,133,88,SI,-41.1666351264313,-71.4375745404969
RIO NEGRO,Bariloche,Villa Llao Llao,218,0,0,0,0,0,0,0,218,0,SI,-41.0697604387258,-71.5396513534561
RIO NEGRO,Bariloche,Villa Los Coihues,0,0,0,0,0,1,0,0,1,1919,--,-41.1575793746786,-71.4131558610974
RIO NEGRO,Bariloche,Villa Mascardi,0,0,0,4,0,0,0,0,4,59,--,-41.3495536441427,-71.5090416294131
RIO NEGRO,Bariloche,El Foyel,0,0,0,0,0,1,0,0,1,155,--,-41.6571199223738,-71.4592776287102
RIO NEGRO,Conesa,General Conesa,87,0,0,1036,0,1,0,22,1146,5484,SI,-40.1047354258125,-64.452961945825
RIO NEGRO,El Cuy,El Cuy,62,0,7,0,0,3,0,0,72,498,SI,-39.9230912187031,-68.3369498427779
RIO NEGRO,El Cuy,Las Perlas,0,0,0,208,0,1,0,144,353,2182,--,-38.9840690690676,-68.1403501822625
RIO NEGRO,El Cuy,Mencué,0,0,0,0,0,2,0,0,2,311,SI,-40.4229029710507,-69.6143877108253
RIO NEGRO,El Cuy,Valle Azul,0,0,0,0,0,1,0,7,8,726,SI,-39.1404827453952,-66.7285641693515
RIO NEGRO,El Cuy,Aguada Guzmán,0,0,0,0,0,3,0,0,3,110,--,-39.9787588388031,-68.8683979876685
RIO NEGRO,El Cuy,Naupa Huen,0,0,0,1,0,0,0,0,1,170,--,-39.8282845926545,-69.5089726874799
RIO NEGRO,El Cuy,Cerro Policía,0,0,0,1,0,0,0,0,1,252,SI,-39.7252943733893,-68.4939533269128
RIO NEGRO,General Roca,Allen,1680,0,17,2,0,4,0,509,2212,22859,SI,-38.9795106570689,-67.828021398161
RIO NEGRO,General Roca,Barda del Medio,0,0,1,0,0,1,0,260,262,1651,SI,-38.7246633358539,-68.1580560913419
RIO NEGRO,General Roca,Barrio Chacra Monte,0,0,0,0,0,0,0,6,6,1900,SI,-39.0516494451284,-67.6345853523327
RIO NEGRO,General Roca,Barrio El Labrador,0,0,0,35,0,0,0,56,91,263,--,-38.6719231721601,-68.2343296924898
RIO NEGRO,General Roca,Barrio Guerrico,200,0,4,89,0,0,0,2,295,52,SI,-39.0416838101557,-67.7340081423714
RIO NEGRO,General Roca,Barrio La Defensa,0,0,0,0,0,0,0,8,8,209,--,-39.0331815789057,-67.3862477660724
RIO NEGRO,General Roca,Barrio Mosconi,0,0,0,0,0,0,0,23,23,564,SI,-39.0907183953718,-67.5898603467619
RIO NEGRO,General Roca,Catriel,0,0,0,507,2619,2,0,19,3147,17584,--,-37.8815288625891,-67.7945569701758
RIO NEGRO,General Roca,Cervantes,0,1,0,0,0,2,0,268,271,3252,SI,-39.0515785846632,-67.3930560378066
RIO NEGRO,General Roca,Chichinales,0,0,0,2,0,1,0,232,235,3057,SI,-39.1148814347412,-66.9425150029993
RIO NEGRO,General Roca,Cinco Saltos,1752,0,4,2728,1,1,0,1018,5504,22790,SI,-38.8275620197177,-68.0660962055201
RIO NEGRO,General Roca,Cipolletti,1,21284,1,522,1,6,0,599,22414,77713,SI,-38.9388659,-67.9976147
RIO NEGRO,General Roca,Contralmirante Cordero,0,0,0,0,0,1,0,70,71,1000,SI,-38.7570062611988,-68.0994972104866
RIO NEGRO,General Roca,General Enrique Godoy,0,0,0,2,0,1,0,284,287,3112,--,-39.0795501222919,-67.1575508259755
RIO NEGRO,General Roca,General Fernández Oro,337,4,2,2279,0,2,0,688,3312,6772,SI,-38.95436020459,-67.9251089784989
RIO NEGRO,General Roca,General Roca,4250,16662,181,651,181,5,0,1073,23003,81534,SI,-39.0267025182087,-67.5748540962425
RIO NEGRO,General Roca,Ingeniero Luis A. Huergo,359,0,2,5,0,2,0,404,772,6227,SI,-39.0711757468082,-67.2328876350348
RIO NEGRO,General Roca,Mainqué,0,0,0,0,0,1,0,96,97,1848,--,-39.0637561999382,-67.3042811813575
RIO NEGRO,General Roca,Peñas Blancas,0,0,0,0,0,2,0,0,2,0,--,-37.6830439804041,-67.8688871212575
RIO NEGRO,General Roca,Sargento Vidal,0,0,0,50,0,0,0,131,181,814,--,-38.6856409614896,-68.1580780282182
RIO NEGRO,General Roca,Villa Manzano,0,0,0,50,0,23,0,1027,1100,2697,SI,-38.6806041543676,-68.2157180851266
RIO NEGRO,General Roca,Villa Regina,2116,0,5,133,0,18,0,425,2697,30028,SI,-39.0962966627004,-67.0828092630939
RIO NEGRO,General Roca,Villa San Isidro,0,0,0,25,0,0,0,15,40,607,--,-38.7064851078187,-68.1737455217997
RIO NEGRO,General Roca,Bajo San Cayetano,0,0,0,0,0,0,0,1,1,462,--,-38.7513229744846,-68.0085536061591
RIO NEGRO,General Roca,Barrio El Petróleo,0,0,0,0,0,0,0,3,3,84,--,-39.0639270176593,-67.5120162799717
RIO NEGRO,General Roca,Barrio Fátima,0,0,0,0,0,0,0,3,3,136,--,-39.05317,-67.47297
RIO NEGRO,General Roca,Barrio Frontera,0,0,0,0,0,0,0,2,2,69,--,-39.071916321907,-67.7129100460388
RIO NEGRO,General Roca,Barrio Isla 10,0,0,0,0,0,0,0,3,3,312,--,-38.9966443708843,-67.9181463726224
RIO NEGRO,General Roca,Barrio La Barda,0,0,0,0,0,0,0,2,2,71,--,-39.0494648024568,-67.217793659392
RIO NEGRO,General Roca,Barrio La Costa,0,0,0,0,0,0,0,2,2,94,--,-39.0753070627553,-67.5392261916358
RIO NEGRO,General Roca,Barrio La Costa,0,0,0,0,0,0,0,2,2,94,--,-39.0753070627553,-67.5392261916358
RIO NEGRO,General Roca,Barrio La Costa,0,0,0,0,0,0,0,2,2,94,--,-39.0753070627553,-67.5392261916358
RIO NEGRO,General Roca,Barrio La Costa,0,0,0,0,0,0,0,2,2,94,--,-39.0753070627553,-67.5392261916358
RIO NEGRO,General Roca,Barrio La Ribera - Barrio APYCAR,0,0,0,0,0,0,0,8,8,470,--,-39.0772588097086,-67.5794991279564
RIO NEGRO,General Roca,Barrio Luisillo,0,0,0,0,0,0,0,1,1,52,--,-39.0514047890722,-67.3468986066245
RIO NEGRO,General Roca,Barrio Mar del Plata,0,0,0,0,0,0,0,8,8,35,--,-39.0827873095255,-67.6523985545637
RIO NEGRO,General Roca,Barrio Moño Azul,0,0,0,0,0,0,0,1,1,39,--,-39.1306874014844,-66.8941649716278
RIO NEGRO,General Roca,Barrio Norte (municipio de Cipolletti),0,0,0,0,0,0,0,1,1,34,--,-38.8689463297555,-68.0191261381801
RIO NEGRO,General Roca,Barrio Pinar,0,0,0,0,0,0,0,2,2,38,--,-37.6748275939008,-67.8736521306821
RIO NEGRO,General Roca,Barrio Porvenir,0,0,0,0,0,0,0,1,1,39,--,-39.0430283937958,-67.4642040039168
RIO NEGRO,General Roca,Barrio Puente 83,0,0,0,0,0,0,0,3,3,2512,--,-38.9655980210737,-67.9509550220406
RIO NEGRO,General Roca,Barrio Santa Lucia,0,0,0,0,0,0,0,2,2,163,--,-39.0282517975929,-67.2984549123711
RIO NEGRO,General Roca,Barrio Santa Rita,0,0,0,0,0,0,0,3,3,258,--,-39.1260785745275,-67.1035165050666
RIO NEGRO,General Roca,Barrio Unión,0,0,0,0,0,0,0,6,6,106,--,-38.979186876102,-67.941976373184
RIO NEGRO,General Roca,Ingeniero Otto Krause,0,0,0,0,0,0,0,2,2,295,--,-39.1114281023989,-66.9939096262054
RIO NEGRO,General Roca,Paso Córdova,0,0,0,0,0,0,0,12,12,1024,--,-39.1077504096641,-67.6277074998828
RIO NEGRO,General Roca,Puente Cero,0,0,0,0,0,0,0,3,3,653,--,-39.04360,-67.55440
RIO NEGRO,General Roca,Villa Alberdi,0,0,0,0,0,0,0,5,5,693,--,-39.1283463654662,-67.0481125141998
RIO NEGRO,General Roca,Villa del Parque,0,0,0,0,0,0,0,1,1,432,--,-39.1258079817539,-66.9976300412367
RIO NEGRO,General Roca,Ferri,0,0,0,0,0,0,0,314,314,1385,--,-38.8871754648156,-68.0068433988189
RIO NEGRO,General Roca,Barrio Destacamento,0,0,0,0,0,1,0,0,1,40,--,-37.688801948065,-67.8695487107459
RIO NEGRO,Ñorquincó,Mamuel Choique,0,0,0,1,0,0,0,0,1,243,SI,-41.7698416427745,-70.1708632216436
RIO NEGRO,Ñorquincó,Ñorquincó,0,0,0,0,0,7,0,0,7,565,SI,-41.843448611748,-70.8943932149944
RIO NEGRO,Ñorquincó,Río Chico (Est. Cerro Mesa),0,0,0,0,0,2,0,0,2,282,SI,-41.7167227835394,-70.4710839014636
RIO NEGRO,Pichi Mahuida,Colonia Juliá y Echarren,0,0,0,1,0,1,0,0,2,936,--,-39.0361229259361,-64.0139390564756
RIO NEGRO,Pichi Mahuida,Río Colorado,860,1796,6,2,0,5,0,1272,3941,11733,SI,-38.9914136078743,-64.0874682295519
RIO NEGRO,Pichi Mahuida,Barrio Esperanza,0,0,0,1,0,0,0,0,1,67,--,-39.041876855319,-63.9985907357656
RIO NEGRO,Pichi Mahuida,Juventud Unida,0,0,0,1,0,0,0,0,1,63,--,-39.0125652171478,-64.0650447267437
RIO NEGRO,Pichi Mahuida,Salto Andersen,0,0,0,0,0,1,0,0,1,16,--,-38.8229789232812,-64.8182778708068
RIO NEGRO,Pilcaniyeu,Comallo,0,0,0,6,0,3,0,292,301,1497,--,-41.0298746753183,-70.269980649853
RIO NEGRO,Pilcaniyeu,Dina Huapi,383,0,2,2,100,2,0,28,517,3469,SI,-41.0691934226159,-71.16219332616
RIO NEGRO,Pilcaniyeu,Laguna Blanca,0,0,0,0,0,2,0,0,2,102,--,-40.7925954846977,-69.8810399581108
RIO NEGRO,Pilcaniyeu,Pilcaniyeu,0,0,0,0,0,4,0,0,4,757,--,-41.1252901833754,-70.7216943906912
RIO NEGRO,Pilcaniyeu,Pilquiniyeu del Limay,0,0,0,1,0,0,0,0,1,106,--,-40.5448524836234,-70.0532314661515
RIO NEGRO,Pilcaniyeu,Paso Flores,0,0,0,0,0,2,0,0,2,0,--,-40.6020855452361,-70.6965424592972
